id,birthtime_1,birthtime_2,birthtime_3,birthtime_4,birthtime_5,birthtime_6,birthtime_7,birthtime_8,birthtime_9,birthtime_10,birthtime_11,birthtime_12,birthtime_13,birthtime_14,birthtime_15,birthtime_16,birthtime_17,birthtime_18,birthtime_19,birthtime_20,birthtime_21,birthtime_22,birthtime_23,birthtime_24,birthtime_25,birthtime_26,birthtime_27,birthtime_28,birthtime_29,birthtime_30
179,35.2333333333333,87.7333333333333,157.716666666667,232.733333333333,340.216666666667,425.233333333333,550.25,687.766666666667,,,,,,,,,,,,,,,,,,,,,,
180,0.266666666666667,47.7333333333333,125.216666666667,192.733333333333,310.233333333333,370.216666666667,437.75,502.75,655.266666666667,712.766666666667,882.766666666667,,,,,,,,,,,,,,,,,,,
181,87.7333333333333,317.733333333333,397.716666666667,520.25,577.75,590.25,,,,,,,,,,,,,,,,,,,,,,,,
182,55.2333333333333,127.716666666667,197.716666666667,272.733333333333,342.733333333333,560.266666666667,612.766666666667,717.766666666667,850.283333333333,,,,,,,,,,,,,,,,,,,,,
183,52.7333333333333,115.233333333333,185.233333333333,222.733333333333,247.733333333333,315.216666666667,380.216666666667,397.716666666667,425.233333333333,465.25,535.266666666667,587.75,755.266666666667,767.766666666667,810.266666666667,,,,,,,,,,,,,,,
184,217.716666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0.266666666666667,35.2333333333333,110.233333333333,182.733333333333,250.233333333333,290.216666666667,325.233333333333,387.716666666667,590.25,,,,,,,,,,,,,,,,,,,,,
186,145.233333333333,200.233333333333,275.216666666667,345.216666666667,407.716666666667,490.25,727.766666666667,785.266666666667,852.766666666667,,,,,,,,,,,,,,,,,,,,,
187,45.2333333333333,112.733333333333,192.733333333333,277.733333333333,365.216666666667,460.25,527.75,695.266666666667,777.783333333333,,,,,,,,,,,,,,,,,,,,,
188,142.733333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,112.733333333333,302.733333333333,370.216666666667,440.233333333333,567.75,632.766666666667,705.266666666667,765.266666666667,835.266666666667,,,,,,,,,,,,,,,,,,,,,
190,10.2333333333333,167.733333333333,255.233333333333,582.733333333333,662.75,787.766666666667,,,,,,,,,,,,,,,,,,,,,,,,
191,172.716666666667,247.733333333333,315.216666666667,392.733333333333,410.233333333333,447.733333333333,542.75,607.75,,,,,,,,,,,,,,,,,,,,,,
192,0.266666666666667,75.2166666666667,152.733333333333,277.733333333333,370.216666666667,645.266666666667,,,,,,,,,,,,,,,,,,,,,,,,
193,52.7333333333333,117.733333333333,182.733333333333,250.233333333333,330.216666666667,397.716666666667,462.733333333333,545.25,630.266666666667,745.266666666667,850.283333333333,,,,,,,,,,,,,,,,,,,
194,217.716666666667,225.216666666667,337.733333333333,510.25,517.75,525.25,535.266666666667,542.75,562.75,610.266666666667,617.766666666667,625.266666666667,655.266666666667,665.25,672.75,680.25,692.766666666667,705.266666666667,715.25,727.766666666667,740.266666666667,747.766666666667,755.266666666667,762.766666666667,777.783333333333,795.25,812.766666666667,822.766666666667,837.766666666667,855.266666666667
195,30.2333333333333,155.216666666667,345.216666666667,412.716666666667,485.25,555.266666666667,647.766666666667,762.766666666667,,,,,,,,,,,,,,,,,,,,,,
196,40.2333333333333,180.216666666667,372.733333333333,495.25,587.75,700.25,850.283333333333,,,,,,,,,,,,,,,,,,,,,,,
197,2.73333333333333,80.25,205.233333333333,287.716666666667,362.716666666667,535.266666666667,,,,,,,,,,,,,,,,,,,,,,,,
198,0.266666666666667,72.7333333333333,125.216666666667,215.216666666667,297.733333333333,430.25,540.25,595.233333333333,735.266666666667,787.766666666667,797.766666666667,,,,,,,,,,,,,,,,,,,
199,22.7333333333333,75.2166666666667,137.716666666667,210.233333333333,282.733333333333,367.716666666667,495.25,565.25,670.266666666667,,,,,,,,,,,,,,,,,,,,,
200,5.23333333333333,67.7333333333333,132.716666666667,202.733333333333,260.233333333333,322.733333333333,390.216666666667,437.75,480.25,737.766666666667,795.25,815.283333333333,,,,,,,,,,,,,,,,,,
201,150.216666666667,655.266666666667,732.766666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,115.233333333333,182.733333333333,240.233333333333,317.733333333333,495.25,555.266666666667,615.25,,,,,,,,,,,,,,,,,,,,,,,
203,0.266666666666667,20.25,100.233333333333,260.233333333333,337.733333333333,435.233333333333,442.75,517.75,527.75,570.233333333333,627.766666666667,797.766666666667,855.266666666667,,,,,,,,,,,,,,,,,
204,32.7333333333333,107.733333333333,192.733333333333,257.733333333333,327.733333333333,415.216666666667,502.75,577.75,662.75,732.766666666667,840.266666666667,890.266666666667,,,,,,,,,,,,,,,,,,
205,42.75,150.216666666667,282.733333333333,387.716666666667,,,,,,,,,,,,,,,,,,,,,,,,,,
206,35.2333333333333,127.716666666667,187.733333333333,280.233333333333,362.716666666667,417.733333333333,497.75,577.75,680.25,,,,,,,,,,,,,,,,,,,,,
207,0.266666666666667,62.7333333333333,125.216666666667,365.216666666667,380.216666666667,387.716666666667,487.75,782.766666666667,,,,,,,,,,,,,,,,,,,,,,
208,0.266666666666667,70.2333333333333,140.216666666667,192.733333333333,280.233333333333,337.733333333333,415.216666666667,440.233333333333,485.25,805.266666666667,847.766666666667,,,,,,,,,,,,,,,,,,,
209,200.233333333333,242.733333333333,395.216666666667,552.75,632.766666666667,,,,,,,,,,,,,,,,,,,,,,,,,
210,40.2333333333333,90.2333333333333,160.216666666667,232.733333333333,365.216666666667,442.75,510.25,660.25,790.266666666667,872.766666666667,,,,,,,,,,,,,,,,,,,,
211,2.73333333333333,102.733333333333,175.216666666667,250.233333333333,322.733333333333,385.233333333333,465.25,560.266666666667,642.75,720.25,752.766666666667,825.283333333333,837.766666666667,,,,,,,,,,,,,,,,,
212,42.75,65.2333333333333,135.216666666667,232.733333333333,562.75,840.266666666667,,,,,,,,,,,,,,,,,,,,,,,,
213,120.216666666667,362.716666666667,452.75,592.75,660.25,750.266666666667,822.766666666667,,,,,,,,,,,,,,,,,,,,,,,
214,52.7333333333333,290.216666666667,362.716666666667,432.733333333333,512.75,622.766666666667,750.266666666667,,,,,,,,,,,,,,,,,,,,,,,
215,235.233333333333,380.216666666667,447.733333333333,532.75,717.766666666667,807.766666666667,,,,,,,,,,,,,,,,,,,,,,,,
216,112.733333333333,122.733333333333,210.233333333333,287.716666666667,,,,,,,,,,,,,,,,,,,,,,,,,,
217,0.266666666666667,77.7333333333333,155.216666666667,242.733333333333,340.216666666667,430.25,457.733333333333,635.266666666667,742.766666666667,827.783333333333,,,,,,,,,,,,,,,,,,,,
218,407.716666666667,500.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,225.216666666667,285.233333333333,410.233333333333,620.266666666667,847.766666666667,,,,,,,,,,,,,,,,,,,,,,,,,
220,130.233333333333,182.733333333333,205.233333333333,270.233333333333,405.216666666667,472.75,540.25,657.766666666667,745.266666666667,822.766666666667,,,,,,,,,,,,,,,,,,,,
221,185.233333333333,237.733333333333,450.25,527.75,605.266666666667,685.25,850.283333333333,,,,,,,,,,,,,,,,,,,,,,,
222,0.266666666666667,82.7333333333333,157.716666666667,217.716666666667,352.733333333333,857.783333333333,885.283333333333,,,,,,,,,,,,,,,,,,,,,,,
223,0.266666666666667,55.2333333333333,147.733333333333,220.233333333333,355.216666666667,430.25,482.75,,,,,,,,,,,,,,,,,,,,,,,
224,130.383333333333,190.383333333333,252.883333333333,320.383333333333,382.866666666667,440.383333333333,512.9,577.916666666667,660.4,822.933333333333,885.433333333333,,,,,,,,,,,,,,,,,,,
225,167.883333333333,235.383333333333,300.383333333333,362.883333333333,642.9,680.4,710.416666666667,830.433333333333,,,,,,,,,,,,,,,,,,,,,,
226,135.366666666667,200.383333333333,257.883333333333,327.883333333333,380.383333333333,442.9,505.4,570.4,637.916666666667,692.916666666667,752.933333333333,830.433333333333,,,,,,,,,,,,,,,,,,
227,102.883333333333,190.383333333333,240.383333333333,302.883333333333,420.383333333333,477.9,540.4,620.416666666667,662.9,732.916666666667,857.95,,,,,,,,,,,,,,,,,,,
228,130.383333333333,160.366666666667,277.883333333333,337.9,397.883333333333,522.916666666667,590.416666666667,610.433333333333,670.416666666667,715.416666666667,,,,,,,,,,,,,,,,,,,,
229,25.4,227.883333333333,290.366666666667,360.383333333333,412.866666666667,480.416666666667,545.4,610.433333333333,670.416666666667,737.933333333333,850.433333333333,,,,,,,,,,,,,,,,,,,
230,7.88333333333333,87.8833333333333,145.383333333333,227.883333333333,270.383333333333,400.383333333333,470.4,530.416666666667,582.9,645.433333333333,827.95,,,,,,,,,,,,,,,,,,,
231,170.383333333333,232.883333333333,415.383333333333,477.9,535.416666666667,682.916666666667,727.933333333333,865.45,,,,,,,,,,,,,,,,,,,,,,
232,7.88333333333333,150.383333333333,212.883333333333,277.883333333333,337.9,400.383333333333,472.9,545.4,615.4,642.9,,,,,,,,,,,,,,,,,,,,
233,32.8833333333333,95.3833333333333,337.9,727.933333333333,797.933333333333,855.416666666667,,,,,,,,,,,,,,,,,,,,,,,,
234,5.4,117.883333333333,197.883333333333,252.883333333333,320.383333333333,377.883333333333,442.9,567.916666666667,637.916666666667,710.416666666667,817.933333333333,,,,,,,,,,,,,,,,,,,
235,12.9,72.8833333333333,140.366666666667,210.383333333333,287.883333333333,347.866666666667,407.866666666667,470.4,532.916666666667,605.433333333333,690.416666666667,765.433333333333,852.933333333333,,,,,,,,,,,,,,,,,
236,42.9,102.883333333333,175.383333333333,240.383333333333,300.383333333333,357.883333333333,440.383333333333,560.416666666667,612.916666666667,682.916666666667,742.933333333333,820.416666666667,877.933333333333,,,,,,,,,,,,,,,,,
237,72.8833333333333,130.383333333333,205.383333333333,272.883333333333,332.866666666667,410.383333333333,470.4,545.4,562.916666666667,590.416666666667,622.916666666667,685.416666666667,727.933333333333,747.9,,,,,,,,,,,,,,,,
238,300.383333333333,500.4,810.433333333333,817.933333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
239,32.8833333333333,77.8833333333333,147.883333333333,212.883333333333,270.383333333333,330.383333333333,450.4,530.416666666667,592.9,682.916666666667,802.933333333333,822.933333333333,862.916666666667,,,,,,,,,,,,,,,,,
240,150.383333333333,187.883333333333,252.883333333333,320.383333333333,422.916666666667,465.4,790.433333333333,,,,,,,,,,,,,,,,,,,,,,,
241,220.383333333333,282.883333333333,342.883333333333,407.866666666667,615.4,695.433333333333,757.916666666667,782.916666666667,875.433333333333,,,,,,,,,,,,,,,,,,,,,
242,130.383333333333,192.883333333333,245.383333333333,327.883333333333,402.883333333333,472.9,545.4,615.4,745.433333333333,852.933333333333,,,,,,,,,,,,,,,,,,,,
243,17.9,137.866666666667,197.883333333333,442.9,502.9,572.916666666667,662.9,765.433333333333,,,,,,,,,,,,,,,,,,,,,,
244,32.8833333333333,95.3833333333333,177.883333333333,320.383333333333,612.916666666667,772.933333333333,825.45,,,,,,,,,,,,,,,,,,,,,,,
245,5.4,67.8833333333333,197.883333333333,282.883333333333,410.383333333333,892.95,,,,,,,,,,,,,,,,,,,,,,,,
246,60.3833333333333,175.383333333333,232.883333333333,320.383333333333,425.383333333333,570.4,665.416666666667,,,,,,,,,,,,,,,,,,,,,,,
247,135.366666666667,205.383333333333,280.383333333333,330.383333333333,412.866666666667,492.9,622.916666666667,685.416666666667,765.433333333333,857.95,,,,,,,,,,,,,,,,,,,,
248,0.416666666666667,60.3833333333333,150.383333333333,262.883333333333,335.383333333333,407.866666666667,615.4,685.416666666667,707.916666666667,,,,,,,,,,,,,,,,,,,,,
249,162.883333333333,465.4,685.416666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,0.416666666666667,67.8833333333333,130.383333333333,202.883333333333,262.883333333333,327.883333333333,387.883333333333,447.916666666667,592.9,662.9,780.433333333333,,,,,,,,,,,,,,,,,,,
251,0.416666666666667,47.8833333333333,117.883333333333,265.366666666667,332.866666666667,392.883333333333,465.4,535.416666666667,620.416666666667,702.916666666667,732.916666666667,787.933333333333,815.45,,,,,,,,,,,,,,,,,
252,70.3833333333333,122.883333333333,205.383333333333,257.883333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
253,52.8833333333333,77.8833333333333,317.883333333333,687.9,757.916666666667,835.433333333333,,,,,,,,,,,,,,,,,,,,,,,,
254,0.416666666666667,55.4,165.383333333333,195.366666666667,305.383333333333,450.4,580.416666666667,810.433333333333,882.933333333333,890.416666666667,,,,,,,,,,,,,,,,,,,,
255,30.3833333333333,107.883333333333,232.883333333333,305.383333333333,375.383333333333,445.4,530.416666666667,772.933333333333,,,,,,,,,,,,,,,,,,,,,,
256,0.416666666666667,52.8833333333333,265.366666666667,357.883333333333,427.9,587.916666666667,635.416666666667,730.433333333333,825.45,,,,,,,,,,,,,,,,,,,,,
257,12.9,187.883333333333,402.883333333333,575.416666666667,,,,,,,,,,,,,,,,,,,,,,,,,,
258,0.416666666666667,12.9,80.4,290.366666666667,360.383333333333,432.9,447.916666666667,492.9,790.433333333333,875.433333333333,,,,,,,,,,,,,,,,,,,,
259,47.8833333333333,130.383333333333,260.383333333333,332.866666666667,382.866666666667,452.9,525.4,587.916666666667,665.416666666667,760.433333333333,847.933333333333,,,,,,,,,,,,,,,,,,,
260,115.383333333333,182.883333333333,240.383333333333,317.883333333333,387.883333333333,440.383333333333,552.9,642.9,715.416666666667,815.45,,,,,,,,,,,,,,,,,,,,
261,0.416666666666667,75.3666666666667,130.383333333333,265.366666666667,342.883333333333,645.433333333333,767.933333333333,860.433333333333,,,,,,,,,,,,,,,,,,,,,,
262,35.4,105.383333333333,240.383333333333,340.383333333333,392.883333333333,600.416666666667,720.416666666667,782.916666666667,,,,,,,,,,,,,,,,,,,,,,
263,0.416666666666667,307.883333333333,395.383333333333,645.433333333333,732.916666666667,850.433333333333,,,,,,,,,,,,,,,,,,,,,,,,
264,105.383333333333,157.883333333333,232.883333333333,300.383333333333,352.883333333333,412.866666666667,475.4,632.916666666667,702.916666666667,782.916666666667,,,,,,,,,,,,,,,,,,,,
265,0.416666666666667,95.3833333333333,172.883333333333,227.883333333333,312.883333333333,372.883333333333,487.9,547.916666666667,592.9,620.416666666667,732.916666666667,780.433333333333,,,,,,,,,,,,,,,,,,
266,72.8833333333333,135.366666666667,195.366666666667,252.883333333333,425.383333333333,462.9,607.916666666667,697.916666666667,817.933333333333,,,,,,,,,,,,,,,,,,,,,
267,30.3833333333333,310.383333333333,465.4,560.416666666667,812.933333333333,,,,,,,,,,,,,,,,,,,,,,,,,
268,230.383333333333,362.883333333333,740.416666666667,842.933333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
269,32.8833333333333,162.883333333333,232.883333333333,295.383333333333,377.883333333333,437.9,525.4,825.45,,,,,,,,,,,,,,,,,,,,,,
270,47.8833333333333,110.383333333333,190.383333333333,247.883333333333,320.383333333333,375.383333333333,457.9,495.4,550.4,600.416666666667,627.916666666667,742.933333333333,777.933333333333,827.95,,,,,,,,,,,,,,,,
271,0.416666666666667,60.3833333333333,115.383333333333,167.883333333333,245.383333333333,375.383333333333,432.9,622.916666666667,820.416666666667,,,,,,,,,,,,,,,,,,,,,
272,60.3833333333333,125.383333333333,200.383333333333,270.383333333333,325.383333333333,392.883333333333,465.4,535.416666666667,667.916666666667,740.416666666667,,,,,,,,,,,,,,,,,,,,
273,0.416666666666667,82.8833333333333,212.883333333333,262.883333333333,327.883333333333,400.383333333333,590.416666666667,742.933333333333,830.433333333333,,,,,,,,,,,,,,,,,,,,,
274,0.416666666666667,57.8833333333333,195.366666666667,212.883333333333,320.383333333333,390.366666666667,450.4,530.416666666667,587.916666666667,652.916666666667,812.933333333333,,,,,,,,,,,,,,,,,,,
275,355.383333333333,602.9,715.416666666667,810.433333333333,875.433333333333,,,,,,,,,,,,,,,,,,,,,,,,,
276,17.9,82.8833333333333,152.883333333333,205.383333333333,267.883333333333,327.883333333333,402.883333333333,457.9,522.916666666667,597.916666666667,872.933333333333,885.433333333333,,,,,,,,,,,,,,,,,,
277,17.9,240.383333333333,437.9,560.416666666667,,,,,,,,,,,,,,,,,,,,,,,,,,
278,0.416666666666667,87.8833333333333,227.883333333333,302.883333333333,362.883333333333,427.9,502.9,572.916666666667,622.916666666667,690.416666666667,752.933333333333,825.45,,,,,,,,,,,,,,,,,,
279,67.8833333333333,210.383333333333,572.916666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,55.4,120.383333333333,387.883333333333,445.4,517.916666666667,647.916666666667,760.433333333333,837.933333333333,,,,,,,,,,,,,,,,,,,,,,
281,17.9,67.8833333333333,135.366666666667,195.366666666667,317.883333333333,377.883333333333,517.916666666667,587.916666666667,737.933333333333,,,,,,,,,,,,,,,,,,,,,
282,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,110.483333333333,175.466666666667,267.983333333333,345.483333333333,417.983333333333,498.016666666667,633.033333333333,845.533333333333,,,,,,,,,,,,,,,,,,,,,,
284,0.516666666666667,110.483333333333,170.483333333333,222.983333333333,280.483333333333,305.483333333333,350.483333333333,425.5,540.516666666667,758.033333333333,823.033333333333,840.55,,,,,,,,,,,,,,,,,,
285,140.483333333333,192.983333333333,272.983333333333,350.483333333333,463,550.5,618.016666666667,688,793.016666666667,815.566666666667,848.05,,,,,,,,,,,,,,,,,,,
286,43,125.483333333333,225.483333333333,297.983333333333,390.483333333333,495.5,730.533333333333,,,,,,,,,,,,,,,,,,,,,,,
287,35.5,320.483333333333,377.983333333333,453,495.5,635.533333333333,703.033333333333,813.016666666667,,,,,,,,,,,,,,,,,,,,,,
288,242.983333333333,322.983333333333,428.016666666667,490.5,630.533333333333,715.516666666667,798.033333333333,,,,,,,,,,,,,,,,,,,,,,,
289,180.466666666667,232.983333333333,488,498.016666666667,538.033333333333,615.5,660.5,835.533333333333,,,,,,,,,,,,,,,,,,,,,,
290,90.4833333333333,355.483333333333,388,553.016666666667,,,,,,,,,,,,,,,,,,,,,,,,,,
291,117.983333333333,242.983333333333,297.983333333333,360.483333333333,435.483333333333,498.016666666667,560.533333333333,623.033333333333,698.016666666667,798.033333333333,,,,,,,,,,,,,,,,,,,,
292,10.4833333333333,77.9666666666667,135.466666666667,202.983333333333,325.483333333333,388,455.516666666667,525.516666666667,613.016666666667,685.516666666667,770.516666666667,,,,,,,,,,,,,,,,,,,
293,32.9833333333333,85.4833333333333,230.483333333333,280.483333333333,342.983333333333,415.483333333333,475.5,545.516666666667,620.533333333333,693.016666666667,763.033333333333,865.55,,,,,,,,,,,,,,,,,,
294,115.5,235.5,280.483333333333,350.483333333333,375.483333333333,443,503,560.533333333333,628.033333333333,688,,,,,,,,,,,,,,,,,,,,
295,10.4833333333333,82.9833333333333,155.483333333333,212.983333333333,285.483333333333,352.983333333333,438,538.033333333333,653.033333333333,788.033333333333,843.033333333333,,,,,,,,,,,,,,,,,,,
296,47.9833333333333,107.983333333333,142.983333333333,202.983333333333,265.483333333333,325.483333333333,453,518.016666666667,590.516666666667,,,,,,,,,,,,,,,,,,,,,
297,37.9833333333333,95.4833333333333,155.483333333333,177.966666666667,212.983333333333,270.483333333333,345.483333333333,357.983333333333,405.483333333333,710.533333333333,720.516666666667,765.533333333333,775.5,,,,,,,,,,,,,,,,,
298,180.466666666667,250.483333333333,312.983333333333,370.483333333333,438,513,578.016666666667,868.016666666667,880.533333333333,,,,,,,,,,,,,,,,,,,,,
299,5.5,82.9833333333333,155.483333333333,237.983333333333,290.483333333333,365.483333333333,440.5,718.033333333333,778.05,870.533333333333,,,,,,,,,,,,,,,,,,,,
300,18,92.9833333333333,152.983333333333,175.466666666667,252.983333333333,275.466666666667,352.983333333333,423.016666666667,500.5,580.516666666667,680.5,695.533333333333,718.033333333333,,,,,,,,,,,,,,,,,
301,50.4833333333333,115.5,192.983333333333,340.483333333333,555.533333333333,778.05,,,,,,,,,,,,,,,,,,,,,,,,
302,162.983333333333,292.983333333333,390.483333333333,450.5,533.016666666667,633.033333333333,723.033333333333,,,,,,,,,,,,,,,,,,,,,,,
303,127.966666666667,202.983333333333,257.983333333333,458,573.016666666667,628.033333333333,695.533333333333,760.55,830.533333333333,,,,,,,,,,,,,,,,,,,,,
304,110.483333333333,187.983333333333,252.983333333333,327.983333333333,410.5,478,550.5,623.033333333333,685.516666666667,698.016666666667,763.033333333333,843.033333333333,,,,,,,,,,,,,,,,,,
305,95.4833333333333,167.983333333333,225.483333333333,297.983333333333,362.983333333333,423.016666666667,485.516666666667,533.016666666667,630.533333333333,640.533333333333,830.533333333333,,,,,,,,,,,,,,,,,,,
306,102.983333333333,177.966666666667,245.483333333333,335.483333333333,395.483333333333,468,533.016666666667,733.033333333333,815.566666666667,850.533333333333,,,,,,,,,,,,,,,,,,,,
307,60.4833333333333,130.483333333333,197.983333333333,267.983333333333,317.983333333333,395.483333333333,473.016666666667,535.533333333333,620.533333333333,693.016666666667,780.533333333333,840.55,,,,,,,,,,,,,,,,,,
308,122.983333333333,335.483333333333,402.983333333333,468,533.016666666667,618.016666666667,695.533333333333,750.516666666667,798.033333333333,820.533333333333,,,,,,,,,,,,,,,,,,,,
309,30.5,85.4833333333333,142.983333333333,205.483333333333,265.483333333333,327.983333333333,402.983333333333,468,535.533333333333,615.5,663,705.516666666667,835.533333333333,,,,,,,,,,,,,,,,,
310,50.4833333333333,130.483333333333,202.983333333333,282.983333333333,350.483333333333,425.5,500.5,580.516666666667,688,755.533333333333,860.533333333333,,,,,,,,,,,,,,,,,,,
311,122.983333333333,302.983333333333,392.983333333333,638.016666666667,693.016666666667,743.033333333333,830.533333333333,,,,,,,,,,,,,,,,,,,,,,,
312,132.983333333333,205.483333333333,260.483333333333,322.983333333333,590.516666666667,738.033333333333,855.533333333333,,,,,,,,,,,,,,,,,,,,,,,
313,22.9833333333333,132.983333333333,190.483333333333,262.983333333333,327.983333333333,395.483333333333,475.5,558.016666666667,630.533333333333,770.516666666667,820.533333333333,,,,,,,,,,,,,,,,,,,
314,67.9833333333333,142.983333333333,207.983333333333,270.483333333333,360.483333333333,433,503,590.516666666667,660.5,743.033333333333,863.033333333333,,,,,,,,,,,,,,,,,,,
315,35.5,107.983333333333,175.466666666667,252.983333333333,317.983333333333,385.483333333333,468,523.016666666667,600.516666666667,685.516666666667,740.516666666667,750.516666666667,855.533333333333,888,,,,,,,,,,,,,,,,
316,32.9833333333333,190.483333333333,282.983333333333,372.983333333333,448.016666666667,528.016666666667,580.516666666667,673.033333333333,770.516666666667,833.016666666667,,,,,,,,,,,,,,,,,,,,
317,97.9833333333333,160.483333333333,230.483333333333,297.983333333333,417.983333333333,488,550.5,618.016666666667,695.533333333333,755.533333333333,830.533333333333,848.05,,,,,,,,,,,,,,,,,,
318,95.4833333333333,272.983333333333,295.483333333333,365.483333333333,470.5,520.5,583.016666666667,688,818.033333333333,,,,,,,,,,,,,,,,,,,,,
319,165.483333333333,230.483333333333,292.983333333333,357.983333333333,435.483333333333,578.016666666667,643.016666666667,710.533333333333,793.016666666667,850.533333333333,,,,,,,,,,,,,,,,,,,,
320,37.9833333333333,105.483333333333,172.983333333333,250.483333333333,382.983333333333,443,518.016666666667,738.033333333333,803.033333333333,,,,,,,,,,,,,,,,,,,,,
321,25.5,97.9833333333333,157.983333333333,222.983333333333,302.983333333333,377.983333333333,435.483333333333,490.5,580.516666666667,673.033333333333,738.033333333333,860.533333333333,888,,,,,,,,,,,,,,,,,
322,5.5,90.4833333333333,155.483333333333,220.483333333333,290.483333333333,345.483333333333,420.5,493,583.016666666667,738.033333333333,758.033333333333,793.016666666667,,,,,,,,,,,,,,,,,,
323,60.4833333333333,180.466666666667,245.483333333333,307.983333333333,367.983333333333,495.5,578.016666666667,750.516666666667,818.033333333333,,,,,,,,,,,,,,,,,,,,,
324,0.516666666666667,140.483333333333,212.983333333333,380.483333333333,478,588.016666666667,720.516666666667,878.033333333333,,,,,,,,,,,,,,,,,,,,,,
325,250.483333333333,493,645.533333333333,653.033333333333,665.516666666667,745.55,,,,,,,,,,,,,,,,,,,,,,,,
326,0.516666666666667,57.9833333333333,120.483333333333,185.5,265.483333333333,327.983333333333,400.483333333333,463,530.516666666667,703.033333333333,823.033333333333,,,,,,,,,,,,,,,,,,,
327,0.516666666666667,57.9833333333333,205.483333333333,272.983333333333,350.483333333333,405.483333333333,417.983333333333,568.016666666667,625.516666666667,645.533333333333,848.05,,,,,,,,,,,,,,,,,,,
328,192.983333333333,227.983333333333,250.483333333333,330.483333333333,407.983333333333,448.016666666667,503,623.033333333333,703.033333333333,765.533333333333,890.516666666667,,,,,,,,,,,,,,,,,,,
329,135.466666666667,440.5,460.5,498.016666666667,543.016666666667,615.5,720.516666666667,790.533333333333,840.55,878.033333333333,,,,,,,,,,,,,,,,,,,,
330,110.483333333333,157.983333333333,222.983333333333,312.983333333333,380.483333333333,448.016666666667,543.016666666667,623.033333333333,,,,,,,,,,,,,,,,,,,,,,
331,122.983333333333,182.983333333333,237.983333333333,543.016666666667,608.016666666667,668.033333333333,703.033333333333,768.033333333333,800.533333333333,885.533333333333,,,,,,,,,,,,,,,,,,,,
332,37.9833333333333,100.483333333333,170.483333333333,227.983333333333,292.983333333333,355.483333333333,430.5,503,598.016666666667,675.516666666667,775.5,,,,,,,,,,,,,,,,,,,
333,75.4666666666667,150.483333333333,220.483333333333,355.483333333333,417.983333333333,475.5,558.016666666667,623.033333333333,688,763.033333333333,825.55,883.033333333333,,,,,,,,,,,,,,,,,,
