id,birthtime_1,birthtime_2,birthtime_3,birthtime_4,birthtime_5,birthtime_6,birthtime_7,birthtime_8,birthtime_9,birthtime_10,birthtime_11,birthtime_12,birthtime_13,birthtime_14,birthtime_15,birthtime_16,birthtime_17,birthtime_18,birthtime_19,birthtime_20,birthtime_21,birthtime_22,birthtime_23,birthtime_24,birthtime_25,birthtime_26,birthtime_27
170,5.01666666666667,151.1,176.1,241.1,256.1,361.083333333333,466.1,561.116666666667,711.133333333333,736.133333333333,786.133333333333,901.133333333333,,,,,,,,,,,,,,,
171,5.01666666666667,60.0166666666667,166.1,231.1,271.1,301.1,381.1,456.083333333333,541.1,631.116666666667,646.116666666667,701.116666666667,756.133333333333,786.133333333333,866.133333333333,,,,,,,,,,,,
172,76.1,121.1,206.1,246.1,286.1,356.1,426.1,471.083333333333,506.1,521.116666666667,576.116666666667,636.116666666667,661.116666666667,691.116666666667,741.116666666667,751.133333333333,801.133333333333,901.133333333333,,,,,,,,,
173,25.0166666666667,101.1,151.1,271.1,351.1,436.1,531.116666666667,716.116666666667,811.133333333333,886.133333333333,951.133333333333,1131.11666666667,,,,,,,,,,,,,,,
174,261.25,311.25,421.233333333333,491.233333333333,516.266666666667,576.266666666667,656.266666666667,681.266666666667,731.266666666667,761.283333333333,811.283333333333,886.283333333333,916.283333333333,1201.25,,,,,,,,,,,,,
175,241.25,311.25,396.25,461.233333333333,556.266666666667,646.266666666667,741.266666666667,811.283333333333,896.283333333333,,,,,,,,,,,,,,,,,,
176,0.15,91.25,246.25,371.25,646.266666666667,676.266666666667,886.283333333333,,,,,,,,,,,,,,,,,,,,
177,91.25,181.233333333333,226.233333333333,381.25,711.283333333333,806.283333333333,,,,,,,,,,,,,,,,,,,,,
178,50.1666666666667,126.25,216.25,291.25,386.25,461.233333333333,496.233333333333,541.25,621.266666666667,696.266666666667,701.266666666667,771.283333333333,846.283333333333,866.283333333333,891.283333333333,,,,,,,,,,,,
179,156.25,266.25,516.266666666667,741.266666666667,766.266666666667,911.283333333333,1006.3,,,,,,,,,,,,,,,,,,,,
180,25.1666666666667,40.15,121.25,171.25,311.25,491.233333333333,641.266666666667,766.266666666667,846.283333333333,1291.25,,,,,,,,,,,,,,,,,
181,10.1666666666667,96.25,111.25,176.25,211.25,246.25,326.25,411.233333333333,481.25,561.266666666667,631.266666666667,706.266666666667,776.283333333333,866.283333333333,,,,,,,,,,,,,
182,71.25,96.25,171.25,321.25,406.25,476.25,571.266666666667,671.266666666667,751.283333333333,836.266666666667,,,,,,,,,,,,,,,,,
183,126.25,206.25,246.25,326.25,681.266666666667,686.266666666667,786.283333333333,891.283333333333,1091.26666666667,1236.28333333333,,,,,,,,,,,,,,,,,
184,106.25,296.25,396.25,486.25,771.283333333333,901.283333333333,,,,,,,,,,,,,,,,,,,,,
185,5.18333333333333,20.1666666666667,121.25,211.25,216.25,286.25,366.25,391.25,466.233333333333,641.266666666667,731.266666666667,806.283333333333,816.283333333333,826.283333333333,891.283333333333,896.283333333333,,,,,,,,,,,
186,231.25,276.25,411.233333333333,436.25,481.25,546.266666666667,571.266666666667,636.266666666667,651.266666666667,711.283333333333,771.283333333333,781.283333333333,851.283333333333,886.283333333333,1336.25,,,,,,,,,,,,
187,30.3166666666667,65.45,91.4,136.4,306.4,386.383333333333,451.383333333333,536.416666666667,621.416666666667,716.416666666667,801.433333333333,,,,,,,,,,,,,,,,
188,15.3166666666667,101.4,176.4,266.4,341.383333333333,466.383333333333,641.416666666667,726.416666666667,801.433333333333,901.433333333333,,,,,,,,,,,,,,,,,
189,0.3,55.3166666666667,71.3833333333333,146.4,176.4,236.4,301.383333333333,331.4,376.383333333333,481.383333333333,626.416666666667,641.416666666667,711.433333333333,791.416666666667,876.416666666667,,,,,,,,,,,,
190,91.4,196.383333333333,531.4,816.433333333333,856.416666666667,,,,,,,,,,,,,,,,,,,,,,
191,121.4,256.4,516.416666666667,821.433333333333,1021.45,,,,,,,,,,,,,,,,,,,,,,
192,166.383333333333,301.383333333333,526.4,676.416666666667,721.416666666667,881.416666666667,886.433333333333,946.433333333333,971.45,1106.41666666667,,,,,,,,,,,,,,,,,
193,0.3,91.4,171.4,251.4,336.4,406.383333333333,491.383333333333,556.416666666667,631.416666666667,716.416666666667,806.433333333333,,,,,,,,,,,,,,,,
194,10.3,101.4,116.4,186.383333333333,221.4,351.383333333333,401.383333333333,486.383333333333,571.416666666667,601.416666666667,721.416666666667,766.416666666667,816.433333333333,851.416666666667,,,,,,,,,,,,,
195,50.3,201.383333333333,271.4,346.383333333333,416.383333333333,481.383333333333,706.416666666667,,,,,,,,,,,,,,,,,,,,
196,81.55,156.533333333333,226.533333333333,301.533333333333,386.533333333333,496.533333333333,566.55,646.566666666667,716.566666666667,731.566666666667,806.566666666667,841.566666666667,896.583333333333,,,,,,,,,,,,,,
197,251.533333333333,461.533333333333,496.533333333333,696.566666666667,746.566666666667,771.566666666667,861.583333333333,886.583333333333,,,,,,,,,,,,,,,,,,,
198,50.4333333333333,146.55,236.533333333333,326.533333333333,416.533333333333,496.533333333333,521.55,536.566666666667,601.566666666667,736.566666666667,781.566666666667,,,,,,,,,,,,,,,,
199,15.45,126.55,206.533333333333,271.533333333333,346.533333333333,361.516666666667,411.533333333333,416.533333333333,491.533333333333,581.55,661.55,846.583333333333,,,,,,,,,,,,,,,
200,35.45,111.55,116.533333333333,171.533333333333,311.533333333333,381.533333333333,421.533333333333,481.533333333333,491.533333333333,496.533333333333,541.55,621.55,691.566666666667,756.566666666667,776.583333333333,796.566666666667,836.566666666667,906.583333333333,1181.56666666667,,,,,,,,
201,15.45,116.533333333333,191.533333333333,231.533333333333,266.55,356.533333333333,451.533333333333,631.55,661.55,731.566666666667,816.566666666667,911.583333333333,951.583333333333,996.583333333333,,,,,,,,,,,,,
202,25.6,35.5833333333333,241.683333333333,486.683333333333,811.733333333333,911.75,,,,,,,,,,,,,,,,,,,,,
203,641.7,761.733333333333,,,,,,,,,,,,,,,,,,,,,,,,,
204,0.583333333333333,86.6833333333333,171.683333333333,201.666666666667,306.666666666667,376.683333333333,461.683333333333,531.7,616.7,721.716666666667,821.716666666667,886.733333333333,911.75,,,,,,,,,,,,,,
205,538.816666666667,,,,,,,,,,,,,,,,,,,,,,,,,,
206,12.65,108.75,183.7,248.766666666667,263.783333333333,358.766666666667,418.75,503.75,673.8,763.833333333333,773.8,838.8,858.766666666667,,,,,,,,,,,,,,
207,148.75,238.783333333333,258.8,328.816666666667,418.75,493.733333333333,618.8,863.85,1078.8,1243.85,1313.71666666667,,,,,,,,,,,,,,,,
208,128.75,138.75,243.75,328.816666666667,383.75,408.783333333333,443.783333333333,493.733333333333,588.783333333333,638.816666666667,668.766666666667,758.8,773.8,853.75,1193.81666666667,,,,,,,,,,,,
209,32.6166666666667,203.733333333333,283.733333333333,358.766666666667,373.783333333333,473.766666666667,618.8,648.8,688.816666666667,1113.8,,,,,,,,,,,,,,,,,
210,153.716666666667,233.766666666667,323.766666666667,413.75,428.766666666667,513.8,588.783333333333,668.766666666667,748.816666666667,843.816666666667,858.766666666667,,,,,,,,,,,,,,,,
211,293.833333333333,313.75,353.783333333333,448.783333333333,468.75,488.766666666667,533.8,568.766666666667,658.85,713.833333333333,738.8,808.85,923.833333333333,,,,,,,,,,,,,,
212,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2.63333333333333,498.75,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,32.6166666666667,108.75,173.716666666667,278.8,298.816666666667,368.783333333333,458.8,548.766666666667,618.8,803.8,,,,,,,,,,,,,,,,,
217,143.7,253.75,278.8,303.75,353.783333333333,363.75,418.75,423.766666666667,538.816666666667,563.766666666667,638.816666666667,648.8,773.8,1283.71666666667,,,,,,,,,,,,,
218,7.65,88.75,253.75,333.766666666667,413.75,493.733333333333,578.766666666667,788.816666666667,898.833333333333,,,,,,,,,,,,,,,,,,
219,138.75,228.783333333333,318.783333333333,338.766666666667,383.75,413.75,613.766666666667,1043.85,1098.81666666667,1173.78333333333,,,,,,,,,,,,,,,,,
220,2.63333333333333,68.4833333333333,88.75,153.716666666667,258.8,1158.8,,,,,,,,,,,,,,,,,,,,,
221,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,138.75,273.8,308.75,313.75,543.766666666667,618.8,718.783333333333,778.816666666667,813.816666666667,908.8,933.85,,,,,,,,,,,,,,,,
223,12.65,88.75,103.716666666667,158.7,168.7,248.766666666667,308.75,328.816666666667,338.766666666667,408.783333333333,483.766666666667,553.783333333333,638.816666666667,643.783333333333,713.833333333333,743.766666666667,748.816666666667,793.833333333333,838.8,853.75,998.833333333333,,,,,,
224,42.6,57.6166666666667,88.75,143.7,158.7,163.716666666667,168.7,248.766666666667,313.75,318.783333333333,388.783333333333,418.75,488.766666666667,543.766666666667,643.783333333333,758.8,823.816666666667,908.8,983.8,1308.7,,,,,,,
225,37.65,123.733333333333,213.733333333333,228.783333333333,313.75,388.783333333333,498.75,633.783333333333,673.8,848.816666666667,,,,,,,,,,,,,,,,,
226,47.6166666666667,138.75,218.7,318.783333333333,403.783333333333,478.8,553.783333333333,578.766666666667,633.783333333333,713.833333333333,898.833333333333,,,,,,,,,,,,,,,,
227,7.65,52.6,103.716666666667,413.75,678.783333333333,693.816666666667,703.85,1298.71666666667,,,,,,,,,,,,,,,,,,,
228,123.733333333333,213.733333333333,318.783333333333,403.783333333333,503.75,583.766666666667,723.816666666667,828.8,908.8,,,,,,,,,,,,,,,,,,
229,213.733333333333,238.783333333333,338.766666666667,423.766666666667,508.75,598.816666666667,658.85,713.833333333333,803.8,853.75,908.8,,,,,,,,,,,,,,,,
230,73.7166666666667,158.7,263.783333333333,398.8,423.766666666667,473.766666666667,488.766666666667,613.766666666667,648.8,673.8,733.783333333333,748.816666666667,813.816666666667,908.8,913.833333333333,,,,,,,,,,,,
231,42.6,118.716666666667,228.783333333333,303.75,378.75,443.783333333333,533.8,558.75,593.783333333333,603.783333333333,678.783333333333,753.866666666667,783.85,833.783333333333,853.75,1073.83333333333,,,,,,,,,,,
232,2.63333333333333,32.6166666666667,133.733333333333,228.783333333333,308.75,433.766666666667,483.766666666667,508.75,583.766666666667,593.783333333333,663.783333333333,683.783333333333,868.833333333333,883.816666666667,,,,,,,,,,,,,
233,17.6333333333333,133.733333333333,233.766666666667,258.8,293.833333333333,468.75,553.783333333333,573.8,703.85,753.866666666667,823.816666666667,,,,,,,,,,,,,,,,
234,133.733333333333,213.733333333333,328.816666666667,428.766666666667,503.75,558.75,603.783333333333,663.783333333333,683.783333333333,753.866666666667,833.783333333333,1043.85,1303.71666666667,,,,,,,,,,,,,,
235,118.716666666667,123.733333333333,213.733333333333,403.783333333333,493.733333333333,588.783333333333,668.766666666667,763.833333333333,778.816666666667,,,,,,,,,,,,,,,,,,
236,368.783333333333,473.766666666667,563.766666666667,653.766666666667,658.85,808.85,963.816666666667,,,,,,,,,,,,,,,,,,,,
237,7.65,22.7166666666667,37.65,123.733333333333,218.7,308.75,403.783333333333,488.766666666667,563.766666666667,648.8,733.783333333333,818.766666666667,913.833333333333,,,,,,,,,,,,,,
238,27.7666666666667,118.866666666667,203.883333333333,288.9,363.9,453.916666666667,548.9,638.966666666667,754,,,,,,,,,,,,,,,,,,
239,7.78333333333333,47.75,68.6333333333333,128.883333333333,138.9,283.9,353.933333333333,428.916666666667,513.933333333333,598.966666666667,613.916666666667,688.966666666667,703.983333333333,788.966666666667,863.983333333333,1278.93333333333,,,,,,,,,,,
240,78.9,178.866666666667,183.833333333333,488.916666666667,508.9,563.916666666667,598.966666666667,603.933333333333,648.95,723.966666666667,793.983333333333,,,,,,,,,,,,,,,,
241,148.9,303.9,318.933333333333,393.916666666667,413.9,458.966666666667,528.916666666667,568.916666666667,578.916666666667,658.983333333333,668.916666666667,728.933333333333,818.916666666667,1148.98333333333,,,,,,,,,,,,,
242,93.9,198.866666666667,308.9,338.916666666667,473.916666666667,563.916666666667,718.933333333333,,,,,,,,,,,,,,,,,,,,
243,2.76666666666667,113.933333333333,218.833333333333,288.9,383.9,398.95,478.95,588.916666666667,603.933333333333,693.966666666667,,,,,,,,,,,,,,,,,
244,653.916666666667,894,,,,,,,,,,,,,,,,,,,,,,,,,
245,78.9,93.9,368.933333333333,433.916666666667,448.933333333333,493.883333333333,583.916666666667,698.966666666667,713.983333333333,933.983333333333,1203.96666666667,,,,,,,,,,,,,,,,
246,168.85,248.916666666667,438.95,523.95,598.966666666667,683.933333333333,769,803.95,1029,1173.93333333333,1308.85,,,,,,,,,,,,,,,,
247,42.75,118.866666666667,203.883333333333,278.95,293.983333333333,408.933333333333,473.916666666667,613.916666666667,863.983333333333,1158.95,1198.98333333333,,,,,,,,,,,,,,,,
248,27.7666666666667,98.85,173.85,268.933333333333,363.9,458.966666666667,473.916666666667,533.966666666667,548.9,953.966666666667,998.983333333333,,,,,,,,,,,,,,,,
249,32.7833333333333,133.866666666667,213.866666666667,298.966666666667,388.933333333333,458.966666666667,553.933333333333,568.916666666667,633.933333333333,,,,,,,,,,,,,,,,,,
250,78.9,148.9,223.9,298.966666666667,368.933333333333,453.916666666667,643.933333333333,778.966666666667,1179,,,,,,,,,,,,,,,,,,
251,52.7333333333333,133.866666666667,218.833333333333,303.9,393.916666666667,493.883333333333,578.916666666667,668.916666666667,763.983333333333,1163.91666666667,,,,,,,,,,,,,,,,,
252,63.3833333333333,148.9,248.916666666667,323.916666666667,403.933333333333,488.916666666667,568.916666666667,648.95,818.916666666667,908.966666666667,,,,,,,,,,,,,,,,,
253,57.7666666666667,133.866666666667,188.866666666667,268.933333333333,338.916666666667,418.9,483.9,563.916666666667,653.916666666667,973.966666666667,,,,,,,,,,,,,,,,,
254,153.866666666667,238.916666666667,348.916666666667,418.9,448.933333333333,498.9,578.916666666667,663.933333333333,668.916666666667,758.95,769,788.966666666667,833.933333333333,903.95,,,,,,,,,,,,,
255,103.866666666667,188.866666666667,278.95,368.933333333333,453.916666666667,473.916666666667,553.933333333333,583.916666666667,618.933333333333,723.966666666667,,,,,,,,,,,,,,,,,
256,213.866666666667,273.95,323.916666666667,398.95,483.9,578.916666666667,658.983333333333,754,848.983333333333,863.983333333333,,,,,,,,,,,,,,,,,
257,78.9,148.9,238.916666666667,258.933333333333,333.916666666667,418.9,503.883333333333,578.916666666667,603.933333333333,763.983333333333,848.983333333333,,,,,,,,,,,,,,,,
258,248.916666666667,293.983333333333,533.966666666667,623.933333333333,894,,,,,,,,,,,,,,,,,,,,,,
259,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,63.3833333333333,143.866666666667,223.9,318.933333333333,398.95,603.933333333333,688.966666666667,788.966666666667,,,,,,,,,,,,,,,,,,,
261,238.916666666667,333.916666666667,423.916666666667,463.916666666667,513.933333333333,623.933333333333,703.983333333333,798.983333333333,874,,,,,,,,,,,,,,,,,,
262,22.8666666666667,98.85,173.85,253.9,318.933333333333,388.933333333333,488.916666666667,673.95,688.966666666667,903.95,,,,,,,,,,,,,,,,,
263,37.7833333333333,148.9,228.916666666667,313.9,408.933333333333,493.883333333333,603.933333333333,718.933333333333,803.95,,,,,,,,,,,,,,,,,,
264,228.916666666667,258.933333333333,353.933333333333,423.916666666667,478.95,663.933333333333,838.933333333333,879,1069.01666666667,1179,1228.95,,,,,,,,,,,,,,,,
265,12.7833333333333,118.866666666667,233.9,418.9,508.9,598.966666666667,668.916666666667,683.933333333333,758.95,894,,,,,,,,,,,,,,,,,
266,134,314.05,404.083333333333,494.016666666667,529.066666666667,589.066666666667,644.083333333333,659.133333333333,709.083333333333,779.133333333333,834.083333333333,929.083333333333,999.133333333333,,,,,,,,,,,,,,
267,57.9166666666667,124.016666666667,239.066666666667,294.133333333333,1009.13333333333,1054.13333333333,1154.08333333333,1294.01666666667,,,,,,,,,,,,,,,,,,,
268,324.066666666667,,,,,,,,,,,,,,,,,,,,,,,,,,
269,154.016666666667,254.05,354.066666666667,419.05,459.116666666667,514.083333333333,599.1,724.133333333333,739.116666666667,779.133333333333,799.133333333333,844.116666666667,909.116666666667,1264.08333333333,,,,,,,,,,,,,
270,129.033333333333,214.016666666667,299.116666666667,304.05,374.083333333333,389.066666666667,469.033333333333,529.066666666667,549.05,619.083333333333,709.083333333333,784.15,819.05,1354.11666666667,,,,,,,,,,,,,
271,57.9166666666667,129.033333333333,149.033333333333,154.016666666667,229.066666666667,294.133333333333,304.05,334.05,374.083333333333,419.05,454.066666666667,514.083333333333,574.1,694.116666666667,764.15,794.133333333333,799.133333333333,849.133333333333,869.133333333333,954.116666666667,1044.15,,,,,,
272,63.5166666666667,144,218.983333333333,314.05,429.066666666667,459.116666666667,564.066666666667,669.066666666667,909.116666666667,,,,,,,,,,,,,,,,,,
273,89.05,168.983333333333,204.016666666667,304.05,419.05,524.1,614.066666666667,734.083333333333,1104.13333333333,1199.13333333333,,,,,,,,,,,,,,,,,
274,183.983333333333,199.016666666667,279.1,494.016666666667,599.1,664.066666666667,814.116666666667,829.1,914.133333333333,964.133333333333,1304.01666666667,,,,,,,,,,,,,,,,
275,7.93333333333333,89.05,109.05,168.983333333333,249.066666666667,574.1,,,,,,,,,,,,,,,,,,,,,
276,2.91666666666667,119.016666666667,129.033333333333,229.066666666667,324.066666666667,404.083333333333,494.016666666667,514.083333333333,574.1,669.066666666667,774.1,,,,,,,,,,,,,,,,
277,37.9333333333333,129.033333333333,134,199.016666666667,284.05,364.033333333333,444.083333333333,519.1,604.083333333333,779.133333333333,789.116666666667,1149.13333333333,,,,,,,,,,,,,,,
278,104.016666666667,134,229.066666666667,309.05,329.116666666667,399.083333333333,489.05,614.066666666667,629.083333333333,719.083333333333,809.15,824.133333333333,834.083333333333,899.116666666667,1114.08333333333,,,,,,,,,,,,
279,7.93333333333333,84.0166666666667,109.05,183.983333333333,224.033333333333,249.066666666667,314.05,334.05,404.083333333333,409.066666666667,469.033333333333,474.066666666667,,,,,,,,,,,,,,,
280,32.9166666666667,119.016666666667,174,204.016666666667,209,274.1,279.1,294.133333333333,364.033333333333,404.083333333333,419.05,449.083333333333,509.033333333333,544.066666666667,564.066666666667,574.1,629.083333333333,639.116666666667,739.116666666667,784.15,869.133333333333,1034.15,1144.1,,,,
281,2.91666666666667,74.0166666666667,174,249.066666666667,319.083333333333,394.066666666667,474.066666666667,529.066666666667,629.083333333333,714.133333333333,734.083333333333,834.083333333333,839.083333333333,,,,,,,,,,,,,,
282,63.5166666666667,84.0166666666667,154.016666666667,239.066666666667,294.133333333333,324.066666666667,409.066666666667,484.05,494.016666666667,499.066666666667,554.083333333333,659.133333333333,744.05,1274.13333333333,,,,,,,,,,,,,
283,42.8833333333333,134,199.016666666667,279.1,364.033333333333,404.083333333333,444.083333333333,469.033333333333,519.1,584.066666666667,639.116666666667,669.066666666667,739.116666666667,754.15,819.05,839.083333333333,,,,,,,,,,,
284,168.983333333333,249.066666666667,334.05,349.05,424.066666666667,524.1,599.1,669.066666666667,774.1,849.133333333333,1244.13333333333,,,,,,,,,,,,,,,,
285,2.91666666666667,74.0166666666667,79.0333333333333,234.05,299.116666666667,314.05,359.066666666667,389.066666666667,449.083333333333,524.1,534.116666666667,539.1,624.083333333333,764.15,,,,,,,,,,,,,
286,2.91666666666667,63.5166666666667,104.016666666667,224.033333333333,234.05,324.066666666667,399.083333333333,474.066666666667,584.066666666667,679.1,734.083333333333,859.05,,,,,,,,,,,,,,,
287,12.9333333333333,99,168.983333333333,174,234.05,314.05,324.066666666667,419.05,494.016666666667,574.1,664.066666666667,754.15,,,,,,,,,,,,,,,
288,2.91666666666667,79.0333333333333,164,264.083333333333,339.083333333333,504.033333333333,584.066666666667,654.066666666667,734.083333333333,819.05,909.116666666667,,,,,,,,,,,,,,,,
289,27.9166666666667,149.033333333333,244.033333333333,249.066666666667,349.05,429.066666666667,504.033333333333,534.116666666667,574.1,594.083333333333,699.116666666667,909.116666666667,1199.13333333333,,,,,,,,,,,,,,
290,139.05,224.033333333333,304.05,379.05,399.083333333333,454.066666666667,469.033333333333,534.116666666667,609.15,649.1,699.116666666667,754.15,774.1,829.1,844.116666666667,1084.16666666667,1339.01666666667,,,,,,,,,,
291,7.93333333333333,129.033333333333,249.066666666667,339.083333333333,429.066666666667,529.066666666667,544.066666666667,594.083333333333,634.066666666667,649.1,709.083333333333,739.116666666667,804.1,869.133333333333,904.1,939.15,954.116666666667,,,,,,,,,,
292,12.9333333333333,104.016666666667,194.016666666667,289.05,299.116666666667,379.05,454.066666666667,489.05,504.033333333333,539.1,564.066666666667,644.083333333333,654.066666666667,729.083333333333,819.05,839.083333333333,904.1,1334.03333333333,,,,,,,,,
293,52.8833333333333,129.033333333333,199.016666666667,264.083333333333,269.066666666667,339.083333333333,429.066666666667,579.066666666667,684.083333333333,1154.08333333333,,,,,,,,,,,,,,,,,
294,144,214.016666666667,309.05,389.066666666667,469.033333333333,494.016666666667,564.066666666667,629.083333333333,639.116666666667,709.083333333333,724.133333333333,949.133333333333,,,,,,,,,,,,,,,
295,2.91666666666667,84.0166666666667,158.983333333333,244.033333333333,324.066666666667,429.066666666667,554.083333333333,689.1,1289.01666666667,,,,,,,,,,,,,,,,,,
296,304.05,374.083333333333,439.1,504.033333333333,579.066666666667,649.1,739.116666666667,824.133333333333,969.15,1094.13333333333,,,,,,,,,,,,,,,,,
297,2.91666666666667,109.05,204.016666666667,209,314.05,369.066666666667,479.1,759.1,984.1,1034.15,1084.16666666667,1139.11666666667,1184.11666666667,,,,,,,,,,,,,,
298,23,124.016666666667,234.05,259.083333333333,369.066666666667,409.066666666667,474.066666666667,579.066666666667,594.083333333333,684.083333333333,764.15,879.15,,,,,,,,,,,,,,,
299,7.93333333333333,94.0333333333333,158.983333333333,194.016666666667,254.05,334.05,399.083333333333,469.033333333333,474.066666666667,554.083333333333,559.033333333333,644.083333333333,734.083333333333,764.15,789.116666666667,864.15,,,,,,,,,,,
300,47.9,63.5166666666667,119.016666666667,244.033333333333,249.066666666667,319.083333333333,399.083333333333,454.066666666667,549.05,619.083333333333,709.083333333333,764.15,814.116666666667,,,,,,,,,,,,,,
301,37.9333333333333,104.016666666667,144,234.05,334.05,429.066666666667,554.083333333333,569.066666666667,744.05,824.133333333333,1029.15,,,,,,,,,,,,,,,,
302,183.983333333333,299.116666666667,319.083333333333,394.066666666667,499.066666666667,604.083333333333,684.083333333333,749.116666666667,829.1,1184.11666666667,1349.06666666667,,,,,,,,,,,,,,,,
303,12.9333333333333,89.05,174,249.066666666667,329.116666666667,424.066666666667,524.1,679.1,764.15,859.05,,,,,,,,,,,,,,,,,
304,74.0166666666667,154.016666666667,234.05,314.05,394.066666666667,414.033333333333,474.066666666667,674.1,,,,,,,,,,,,,,,,,,,
305,32.9166666666667,114.083333333333,204.016666666667,304.05,309.05,379.05,384.05,404.083333333333,439.1,469.033333333333,524.1,594.083333333333,609.15,649.1,734.083333333333,754.15,809.15,814.116666666667,829.1,904.1,,,,,,,
306,124.166666666667,219.133333333333,314.2,384.2,459.25,474.216666666667,604.25,724.283333333333,764.316666666667,844.25,,,,,,,,,,,,,,,,,
307,169.133333333333,184.133333333333,204.183333333333,254.2,324.216666666667,349.2,389.216666666667,459.25,499.216666666667,504.183333333333,564.233333333333,634.216666666667,749.266666666667,779.283333333333,,,,,,,,,,,,,
308,239.216666666667,269.233333333333,354.216666666667,459.25,549.2,574.25,584.216666666667,604.25,644.233333333333,689.266666666667,764.316666666667,909.266666666667,989.3,1089.33333333333,1139.26666666667,,,,,,,,,,,,
309,84.1666666666667,154.166666666667,414.183333333333,534.266666666667,824.283333333333,869.283333333333,964.283333333333,1114.23333333333,1179.3,,,,,,,,,,,,,,,,,,
310,68.9166666666667,149.183333333333,214.166666666667,239.216666666667,299.266666666667,459.25,524.25,694.266666666667,859.216666666667,,,,,,,,,,,,,,,,,,
